E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_250.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_250.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_250.jpg,0,1,0,30.19003
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_319.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_319.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_319.jpg,-0.1,1,0,30.18888
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_386.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_386.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_386.jpg,0,1,0,30.18788
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_454.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_454.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_454.jpg,0,1,0,30.19014
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_521.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_521.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_521.jpg,-0.05,1,0,30.18999
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_589.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_589.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_589.jpg,-0.2,1,0,30.18115
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_657.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_657.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_657.jpg,0,1,0,30.19059
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_725.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_725.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_725.jpg,0,1,0,30.18982
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_793.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_793.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_793.jpg,-0.05,1,0,30.19013
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_865.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_865.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_865.jpg,0,1,0,30.18959
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_03_936.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_03_936.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_03_936.jpg,0,1,0,30.19027
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_006.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_006.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_006.jpg,-0.05,1,0,30.18994
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_077.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_077.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_077.jpg,0,1,0,30.19074
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_145.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_145.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_145.jpg,0,1,0,30.19026
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_212.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_212.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_212.jpg,0,1,0,30.19026
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_281.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_281.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_281.jpg,-0.2,1,0,30.18056
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_350.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_350.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_350.jpg,0,1,0,30.18476
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_422.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_422.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_422.jpg,0,1,0,30.18982
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_493.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_493.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_493.jpg,-0.05,1,0,30.19011
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_561.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_561.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_561.jpg,-0.25,1,0,30.17658
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_630.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_630.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_630.jpg,0,1,0,30.1894
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_698.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_698.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_698.jpg,-0.05,1,0,30.19012
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_766.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_766.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_766.jpg,-0.2,1,0,30.1825
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_836.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_836.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_836.jpg,0,1,0,30.1902
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_905.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_905.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_905.jpg,0,1,0,30.19027
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_04_975.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_04_975.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_04_975.jpg,-0.05,1,0,30.1899
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_041.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_041.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_041.jpg,-0.2,1,0,30.18069
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_109.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_109.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_109.jpg,0,1,0,30.18976
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_180.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_180.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_180.jpg,0,1,0,30.19025
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_249.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_249.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_249.jpg,0,1,0,30.19028
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_320.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_320.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_320.jpg,0,1,0,30.19028
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_389.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_389.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_389.jpg,0,1,0,30.19028
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_459.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_459.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_459.jpg,0,1,0,30.19029
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_525.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_525.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_525.jpg,0,1,0,30.18998
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_596.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_596.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_596.jpg,0,1,0,30.19028
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_664.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_664.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_664.jpg,0,1,0,30.19029
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_733.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_733.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_733.jpg,0,1,0,30.18998
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_800.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_800.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_800.jpg,0,1,0,30.19031
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_894.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_894.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_894.jpg,-0.25,1,0,30.17479
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_05_963.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_05_963.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_05_963.jpg,0,1,0,30.18293
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_032.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_032.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_032.jpg,0,1,0,30.18951
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_099.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_099.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_099.jpg,-0.1,1,0,30.18953
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_168.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_168.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_168.jpg,-0.25,1,0,30.17796
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_239.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_239.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_239.jpg,0,1,0,30.18884
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_310.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_310.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_310.jpg,0,1,0,30.18997
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_381.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_381.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_381.jpg,-0.15,1,0,30.1863
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_450.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_450.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_450.jpg,0,1,0,30.18677
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_520.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_520.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_520.jpg,0,1,0,30.19006
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_590.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_590.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_590.jpg,0,1,0,30.19024
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_659.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_659.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_659.jpg,0,1,0,30.19031
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_728.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_728.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_728.jpg,0,1,0,30.18994
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_798.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_798.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_798.jpg,0,1,0,30.19031
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_868.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_868.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_868.jpg,-0.15,1,0,30.18444
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_06_938.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_06_938.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_06_938.jpg,0,1,0,30.19101
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_005.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_005.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_005.jpg,0,1,0,30.19001
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_075.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_075.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_075.jpg,-0.1,1,0,30.18871
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_143.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_143.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_143.jpg,-0.25,1,0,30.17637
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_214.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_214.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_214.jpg,0,1,0,30.18885
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_282.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_282.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_282.jpg,0,1,0,30.19002
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_352.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_352.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_352.jpg,-0.15,1,0,30.18642
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_420.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_420.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_420.jpg,0,1,0,30.18533
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_488.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_488.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_488.jpg,0,1,0,30.18975
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_559.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_559.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_559.jpg,-0.1,1,0,30.18927
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_627.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_627.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_627.jpg,-0.25,1,0,30.17752
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_694.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_694.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_694.jpg,0,1,0,30.19
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_763.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_763.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_763.jpg,0,1,0,30.19025
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_830.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_830.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_830.jpg,-0.15,1,0,30.18583
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_897.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_897.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_897.jpg,0,1,0,30.18978
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_07_965.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_07_965.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_07_965.jpg,0,1,0,30.19024
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_032.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_032.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_032.jpg,-0.1,1,0,30.18855
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_103.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_103.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_103.jpg,-0.3,1,0,30.17054
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_171.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_171.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_171.jpg,0,1,0,30.18891
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_238.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_238.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_238.jpg,0,1,0,30.19009
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_305.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_305.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_305.jpg,-0.1,1,0,30.18886
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_372.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_372.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_372.jpg,-0.25,1,0,30.17666
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_439.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_439.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_439.jpg,0,1,0,30.18894
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_506.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_506.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_506.jpg,0,1,0,30.19002
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_575.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_575.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_575.jpg,-0.2,1,0,30.18254
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_642.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_642.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_642.jpg,0,1,0,30.19028
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_710.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_710.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_710.jpg,0,1,0,30.18998
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_779.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_779.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_779.jpg,0,1,0,30.19051
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_846.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_846.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_846.jpg,-0.1,1,0,30.18846
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_917.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_917.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_917.jpg,-0.3,1,0,30.17033
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_08_987.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_08_987.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_08_987.jpg,0,1,0,30.18892
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_055.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_055.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_055.jpg,-0.05,1,0,30.19012
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_123.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_123.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_123.jpg,-0.2,1,0,30.18232
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_194.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_194.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_194.jpg,0,1,0,30.19012
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_265.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_265.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_265.jpg,0,1,0,30.19023
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_334.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_334.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_334.jpg,-0.2,1,0,30.18126
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_401.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_401.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_401.jpg,0,1,0,30.19068
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_472.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_472.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_472.jpg,0,1,0,30.19002
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_541.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_541.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_541.jpg,0,1,0,30.19025
E:\SDC_Data\behavioral_cloning_data\IMG\center_2020_01_03_13_36_09_608.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\left_2020_01_03_13_36_09_608.jpg,E:\SDC_Data\behavioral_cloning_data\IMG\right_2020_01_03_13_36_09_608.jpg,0,1,0,30.19031
